	name	predict
13338	приправа мастер дак к шашлыку 20г	НЕ Сигареты ROTHMANS
13339	кунжутное масло, 130 мл.	НЕ Сигареты ROTHMANS
13340	сыр адыгейский деликатесный 45% родимая сторонка	НЕ Сигареты ROTHMANS
13341	бутылка 1,5л (50)	НЕ Сигареты ROTHMANS
13342	конфеты кофеек  жако	НЕ Сигареты ROTHMANS
13343	мороженое стакан лидер вкуса шоколадное  70*24/новосибирск	НЕ Сигареты ROTHMANS
13344	кнп арабика  кофе  пакет 75гр крист, шт	НЕ Сигареты ROTHMANS
13345	05313 сигареты bond compact premium 2 шт.	НЕ Сигареты ROTHMANS
13346	26-33gg-014st туфли девич. и.кожа|всесезонная|36	НЕ Сигареты ROTHMANS
13347	codex. стартовый набор	НЕ Сигареты ROTHMANS
13348	настойка первак домашняя 0,5л	НЕ Сигареты ROTHMANS
13349	211 дневник д/муз.шк.тв.обл.bg.48л.глян.лам.guitar	НЕ Сигареты ROTHMANS
13350	тапочки женские ассорт	НЕ Сигареты ROTHMANS
13351	сигареты армада легкие синяя пачка	НЕ Сигареты ROTHMANS
13352	3.100726 мыло хоз. сарма отбел. эф 140г	НЕ Сигареты ROTHMANS
13353	лимонад с сиропом гранат	НЕ Сигареты ROTHMANS
13354	пф для чувствительных  кошек с индейкой  650гр	НЕ Сигареты ROTHMANS
13355	"полироль пластика "" lavr""бархатный (спрей) шт"	НЕ Сигареты ROTHMANS
13356	"пиво светл. паст. <окское бочковое>, ст. бутю 0,45л, 4,7%, ооо ""опх"" нижний новогород"	НЕ Сигареты ROTHMANS
13357	сигар. тройка т/у	НЕ Сигареты ROTHMANS
13358	прокладки олвейс ультра сенсетив упх10шт	НЕ Сигареты ROTHMANS
13359	256455242, oodji, футболка	НЕ Сигареты ROTHMANS
13360	вино  русская мозаика рябина коньячная  0,5л	НЕ Сигареты ROTHMANS
13361	зачисление сдачи на копилку №245583	НЕ Сигареты ROTHMANS
13362	"сыр твердый ""алтайский кудесник"", кг"	НЕ Сигареты ROTHMANS
13363	philips xenium e116 black (865721030359264)	НЕ Сигареты ROTHMANS
13364	1: 446-012. перчатки вязаные х/б обливные с 1-сл	НЕ Сигареты ROTHMANS
13365	"водка особая ""славянская ржан"	НЕ Сигареты ROTHMANS
13366	ротманс деми плюс блю мандарин шт	Сигареты ROTHMANS DEMI CLICK (кнопка / капсула) Plus Blue (amber, мандарин, оранж, апельсин)
13367	"+сигареты ""винстон"" супер слим сильвер"	НЕ Сигареты ROTHMANS
13368	сигареты парламент аква блю 20шт к/уп	НЕ Сигареты ROTHMANS
13369	жакет арт.0041	НЕ Сигареты ROTHMANS
13370	котлеты домашние 1кг азаровские	НЕ Сигареты ROTHMANS
13371	"сигареты ""винстон хtyle"" серый"	НЕ Сигареты ROTHMANS
13372	тенокс 10мг n30 таб.	НЕ Сигареты ROTHMANS
13373	батарейка 6f22 camelion б/б	НЕ Сигареты ROTHMANS
13374	4751023298481 шампунь детский солнце и луна ярки	НЕ Сигареты ROTHMANS
13375	конфеты орехандро кг /	НЕ Сигареты ROTHMANS
13376	4607084059250                   лопатка д/блинов	НЕ Сигареты ROTHMANS
13377	печенье орео с какао и начинкой вкуса шоколада 228г	НЕ Сигареты ROTHMANS
13378	пиво моспиво 1л нп непастер светлое 4.9%	НЕ Сигареты ROTHMANS
13379	"cигapеtы ""winston"" клаccик (jti)  ="	НЕ Сигареты ROTHMANS
13380	"альбом  д/рис.40л  bg ""благородные кошки"" 102831"	НЕ Сигареты ROTHMANS
13381	99903b брюки муж. ч. (7xl)	НЕ Сигареты ROTHMANS
13382	"сигареты ""друг арт"" красный"	НЕ Сигареты ROTHMANS
13383	колбаса казачья мга п/к 0,4кг атяшево	НЕ Сигареты ROTHMANS
13384	кофе черная карта премиум  м/у  95 гр	НЕ Сигареты ROTHMANS
13385	339520260, pampers, подгузники pampers premium care, размер 3, 6-10кг, 114 штук	НЕ Сигареты ROTHMANS
13386	"cj lion ""dentor systema"" зубная паста освежающая, с ароматом жасмина и мяты, 120 г корея"	НЕ Сигареты ROTHMANS
13387	esse silver (125)	НЕ Сигареты ROTHMANS
13388	мин.вода рычал-су 0,5л газ. ст.	НЕ Сигареты ROTHMANS
13389	386400066, naillook, лак для ногтей make up 31440 soft matte	НЕ Сигареты ROTHMANS
13390	kошелек женский kmss	НЕ Сигареты ROTHMANS
13391	масло вкуснотеево 82,5% 400 гр	НЕ Сигареты ROTHMANS
13392	туфли детские (1), 2484812 (35)	НЕ Сигареты ROTHMANS
13393	13: 526-503. маркер перманентный чер	НЕ Сигареты ROTHMANS
13394	паштет хаме 75 гр из гусиной печени пл/у	НЕ Сигареты ROTHMANS
13395	блузка жен. albt8035 (синий меланж, р.48)	НЕ Сигареты ROTHMANS
13396	2000000915760(%) салвисар мазь д/нар	НЕ Сигареты ROTHMANS
13397	майонез слобода  67%	НЕ Сигареты ROTHMANS
13398	карта 1510469. пополнение баланса	НЕ Сигареты ROTHMANS
13399	110-82mv-007kk п/ботинки муж. кож|всесезонная|42	НЕ Сигареты ROTHMANS
13400	"нaпитok пивной ""жаteцкий гycь"" чeр ="	НЕ Сигареты ROTHMANS
13401	kоньяк ной араспел 3 года 0,7л п/у армения	НЕ Сигареты ROTHMANS
13402	кико вишня бисквитное печенье в шок/глазури  1*1,2 кг	НЕ Сигареты ROTHMANS
13403	котофей 131122-12 детские туфли серый текстиль (размер: 20)	НЕ Сигареты ROTHMANS
13404	чупа чупс мороженое 12гр	НЕ Сигареты ROTHMANS
13405	"полка угл 2 яр ""swensa"" хром"	НЕ Сигареты ROTHMANS
13406	ат.резинка для волос b7	НЕ Сигареты ROTHMANS
13407	вода питьевая источник 0,5л детская	НЕ Сигареты ROTHMANS
13408	"шампунь ""чистая линия"" в ассортименте 400 мл."	НЕ Сигареты ROTHMANS
13409	натуральный бальзам для волос роза крымская 200 г	НЕ Сигареты ROTHMANS
13410	нап пив миллер св ст 0,33л	НЕ Сигареты ROTHMANS
13411	принято от розница основание: оплата от покупателя платежной картой лт000005011 от 05.08.2018 14:29:42	НЕ Сигареты ROTHMANS
13412	4627090802909  защитное стекло iphone 5 partn..	НЕ Сигареты ROTHMANS
13413	тоник 220мл	НЕ Сигареты ROTHMANS
13414	лапша	НЕ Сигареты ROTHMANS
13415	яблоки гольд	НЕ Сигареты ROTHMANS
13416	билет № аб-00094189 пу: 124002818	НЕ Сигареты ROTHMANS
13417	уксус пищехимпродукт 70% 160 г. с/б	НЕ Сигареты ROTHMANS
13418	"пп: xлеб/изд. хлеб ""бoрoдиhо"" 0,3к ="	НЕ Сигареты ROTHMANS
13419	321239617, ты родился!, видеооткрытка	НЕ Сигареты ROTHMANS
13420	сплав вуда (80-100гр) шт	НЕ Сигареты ROTHMANS
13421	фукорцин р-р 10мл с помазком	НЕ Сигареты ROTHMANS
13422	сигареты winston  blue мрц 125-00	НЕ Сигареты ROTHMANS
13423	моана (рк 16074) : раскраска; цена 100	НЕ Сигареты ROTHMANS
13424	пюре фрутоняня 90г ябл\персик\творог 6+	НЕ Сигареты ROTHMANS
13425	хлеб матнакаш код 559	НЕ Сигареты ROTHMANS
13426	домэн гран рош шабли бел сух 0,75л франция	НЕ Сигареты ROTHMANS
13427	сигареты winston compact импульс	НЕ Сигареты ROTHMANS
13428	молоко сгущ. 380 г ж\б любимое  омск	НЕ Сигареты ROTHMANS
13429	1392531 жакет женский	НЕ Сигареты ROTHMANS
13430	проктозан 20г мазь	НЕ Сигареты ROTHMANS
13431	ацикловир 200мг таб № 20 (390118 '1', 01.02.2021)	НЕ Сигареты ROTHMANS
13432	вареники печ.\карт.	НЕ Сигареты ROTHMANS
13433	сигареты business class син	НЕ Сигареты ROTHMANS
13434	"комплект тетрадей предм. 48л. bg ""меняй угол зрения!"" (12шт) 469"	НЕ Сигареты ROTHMANS
13435	сигареты нэкст виолет широкая пачка мрц 90	НЕ Сигареты ROTHMANS
13436	билет на автобус ав-23 n 90627	НЕ Сигареты ROTHMANS
13437	"чипсы (рерsi) ""laу's"" cmetанa и лy ="	НЕ Сигареты ROTHMANS
13438	13,6гр жевательная резинkа морозная вишня  эkлипс	НЕ Сигареты ROTHMANS
13439	"рсв104855-этажерка ""люкс 1"" (360х330х800) 2-х ярусная с мягким с"	НЕ Сигареты ROTHMANS
13440	сигар. rothmans demi амбер	Сигареты ROTHMANS DEMI CLICK (кнопка / капсула) Plus Blue (amber, мандарин, оранж, апельсин)
13441	гель д/рук антисептический family guard мята 60 мл	НЕ Сигареты ROTHMANS
13442	мыльница с поддоном ориент 1032	НЕ Сигареты ROTHMANS
13443	280564528, mango, джемпер - zinc	НЕ Сигареты ROTHMANS
13444	"свечи ""denso"" 2112 (16 клап.) q20pr-u11"	НЕ Сигареты ROTHMANS
13445	шоколад dove 120гр.	НЕ Сигареты ROTHMANS
13446	"пюре карт. ""престон"" м/п 34гр. в ассорт."	НЕ Сигареты ROTHMANS
13447	ювелирная цепочка 888-18-40	НЕ Сигареты ROTHMANS
13448	яблоки узбекские 1кг	НЕ Сигареты ROTHMANS
13449	"сигареты ""esse super slims special gold""(шт, 125)"	НЕ Сигареты ROTHMANS
13450	палетка теней для век color icon 10 pan palette (10 оттенков) nude awakening	НЕ Сигареты ROTHMANS
13451	горячий ключ негаз 1,5л/6(мин.вода)	НЕ Сигареты ROTHMANS
13452	шок яшк 90г мол арахис 1/20 шт	НЕ Сигареты ROTHMANS
13453	пастила ударница	НЕ Сигареты ROTHMANS
13454	коктейль молочный топтыжка ванильное мороженое 3,2% 200 мл	НЕ Сигареты ROTHMANS
13455	крупа бакалея перловая 800 гр	НЕ Сигареты ROTHMANS
